date,age_group,partially_vaccinated,at_least_one_dose,fully_vaccinated,population_total,population_12_and_up,partially_vaccinated_percent,partially_vaccinated_percent_12_and_up,at_least_one_dose_percent,at_least_one_dose_percent_12_and_up,fully_vaccinated_percent,fully_vaccinated_percent_12_and_up
12/9/21,50-64,532208,6605635,6073427,7452506,7452506,0.071413294,0.071413294,0.886364265,0.886364265,0.814950971,0.814950971
12/8/21,50-64,530539,6599500,6068961,7452506,7452506,0.071189342,0.071189342,0.885541052,0.885541052,0.814351709,0.814351709
12/7/21,50-64,529014,6593091,6064077,7452506,7452506,0.070984713,0.070984713,0.884681072,0.884681072,0.813696359,0.813696359
12/6/21,50-64,527481,6586617,6059136,7452506,7452506,0.07077901,0.07077901,0.883812371,0.883812371,0.813033361,0.813033361
12/5/21,50-64,525702,6580053,6054351,7452506,7452506,0.070540299,0.070540299,0.882931594,0.882931594,0.812391295,0.812391295
12/4/21,50-64,524933,6577737,6052804,7452506,7452506,0.070437112,0.070437112,0.882620826,0.882620826,0.812183714,0.812183714
12/3/21,50-64,523787,6573692,6049905,7452506,7452506,0.070283338,0.070283338,0.882078055,0.882078055,0.811794717,0.811794717
12/2/21,50-64,522079,6566169,6044090,7452506,7452506,0.070054154,0.070054154,0.881068596,0.881068596,0.811014443,0.811014443
12/1/21,50-64,520110,6559171,6039061,7452506,7452506,0.069789947,0.069789947,0.880129583,0.880129583,0.810339636,0.810339636
11/30/21,50-64,518200,6552181,6033981,7452506,7452506,0.069533658,0.069533658,0.879191644,0.879191644,0.809657986,0.809657986
11/29/21,50-64,517051,6545814,6028763,7452506,7452506,0.069379481,0.069379481,0.8783373,0.8783373,0.808957819,0.808957819
11/28/21,50-64,516246,6540180,6023934,7452506,7452506,0.069271464,0.069271464,0.877581313,0.877581313,0.808309849,0.808309849
11/27/21,50-64,515780,6538358,6022578,7452506,7452506,0.069208935,0.069208935,0.877336831,0.877336831,0.808127897,0.808127897
11/26/21,50-64,515225,6535499,6020274,7452506,7452506,0.069134463,0.069134463,0.876953202,0.876953202,0.807818739,0.807818739
11/25/21,50-64,514417,6531175,6016758,7452506,7452506,0.069026043,0.069026043,0.876372995,0.876372995,0.807346951,0.807346951
11/24/21,50-64,514371,6530975,6016604,7452506,7452506,0.069019871,0.069019871,0.876346158,0.876346158,0.807326287,0.807326287
11/23/21,50-64,512989,6525442,6012453,7452506,7452506,0.06883443,0.06883443,0.875603723,0.875603723,0.806769293,0.806769293
11/22/21,50-64,511403,6519085,6007682,7452506,7452506,0.068621615,0.068621615,0.874750721,0.874750721,0.806129106,0.806129106
11/21/21,50-64,509875,6512764,6002889,7452506,7452506,0.068416584,0.068416584,0.87390255,0.87390255,0.805485967,0.805485967
11/20/21,50-64,509270,6510572,6001302,7452506,7452506,0.068335403,0.068335403,0.873608421,0.873608421,0.805273018,0.805273018
11/19/21,50-64,508373,6506471,5998098,7452506,7452506,0.068215041,0.068215041,0.873058136,0.873058136,0.804843096,0.804843096
11/18/21,50-64,507162,6499646,5992484,7452506,7452506,0.068052545,0.068052545,0.872142337,0.872142337,0.804089792,0.804089792
11/17/21,50-64,505991,6493717,5987726,7452506,7452506,0.067895417,0.067895417,0.871346766,0.871346766,0.803451349,0.803451349
11/16/21,50-64,504849,6487687,5982838,7452506,7452506,0.06774218,0.06774218,0.870537642,0.870537642,0.802795462,0.802795462
11/15/21,50-64,503554,6481524,5977970,7452506,7452506,0.067568413,0.067568413,0.869710672,0.869710672,0.802142259,0.802142259
11/14/21,50-64,502594,6475972,5973378,7452506,7452506,0.067439597,0.067439597,0.868965688,0.868965688,0.801526091,0.801526091
11/13/21,50-64,502101,6473945,5971844,7452506,7452506,0.067373445,0.067373445,0.868693698,0.868693698,0.801320254,0.801320254
11/12/21,50-64,501523,6470458,5968935,7452506,7452506,0.067295887,0.067295887,0.868225802,0.868225802,0.800929915,0.800929915
11/11/21,50-64,500832,6464195,5963363,7452506,7452506,0.067203166,0.067203166,0.867385414,0.867385414,0.800182247,0.800182247
11/10/21,50-64,500028,6459374,5959346,7452506,7452506,0.067095283,0.067095283,0.866738517,0.866738517,0.799643234,0.799643234
11/9/21,50-64,499252,6454230,5954978,7452506,7452506,0.066991157,0.066991157,0.86604828,0.86604828,0.799057123,0.799057123
11/8/21,50-64,498416,6448932,5950516,7452506,7452506,0.06687898,0.06687898,0.865337378,0.865337378,0.798458398,0.798458398
11/7/21,50-64,497994,6443934,5945940,7452506,7452506,0.066822355,0.066822355,0.864666731,0.864666731,0.797844376,0.797844376
11/6/21,50-64,497861,6442097,5944236,7452506,7452506,0.066804508,0.066804508,0.864420237,0.864420237,0.797615728,0.797615728
11/5/21,50-64,497616,6438895,5941279,7452506,7452506,0.066771634,0.066771634,0.863990582,0.863990582,0.797218949,0.797218949
11/4/21,50-64,497568,6432901,5935333,7452506,7452506,0.066765193,0.066765193,0.863186289,0.863186289,0.796421096,0.796421096
11/3/21,50-64,497313,6428007,5930694,7452506,7452506,0.066730976,0.066730976,0.862529597,0.862529597,0.795798621,0.795798621
11/2/21,50-64,497073,6423213,5926140,7452506,7452506,0.066698772,0.066698772,0.861886324,0.861886324,0.795187552,0.795187552
11/1/21,50-64,496586,6418100,5921514,7452506,7452506,0.066633425,0.066633425,0.861200246,0.861200246,0.794566821,0.794566821
10/31/21,50-64,496337,6412979,5916642,7452506,7452506,0.066600013,0.066600013,0.860513095,0.860513095,0.793913081,0.793913081
10/30/21,50-64,496234,6411224,5914990,7452506,7452506,0.066586193,0.066586193,0.860277603,0.860277603,0.793691411,0.793691411
10/29/21,50-64,496152,6408097,5911945,7452506,7452506,0.06657519,0.06657519,0.859858013,0.859858013,0.793282823,0.793282823
10/28/21,50-64,496082,6402362,5906280,7452506,7452506,0.066565797,0.066565797,0.859088473,0.859088473,0.792522676,0.792522676
10/27/21,50-64,496014,6397835,5901821,7452506,7452506,0.066556672,0.066556672,0.858481026,0.858481026,0.791924354,0.791924354
10/26/21,50-64,495602,6393288,5897686,7452506,7452506,0.066501389,0.066501389,0.857870896,0.857870896,0.791369507,0.791369507
10/25/21,50-64,495281,6388710,5893429,7452506,7452506,0.066458316,0.066458316,0.857256606,0.857256606,0.79079829,0.79079829
10/24/21,50-64,494888,6384031,5889143,7452506,7452506,0.066405582,0.066405582,0.856628764,0.856628764,0.790223181,0.790223181
10/23/21,50-64,494762,6382493,5887731,7452506,7452506,0.066388675,0.066388675,0.85642239,0.85642239,0.790033715,0.790033715
10/22/21,50-64,494705,6379708,5885003,7452506,7452506,0.066381027,0.066381027,0.85604869,0.85604869,0.789667663,0.789667663
10/21/21,50-64,494714,6374782,5880068,7452506,7452506,0.066382234,0.066382234,0.855387704,0.855387704,0.78900547,0.78900547
10/20/21,50-64,495119,6371298,5876179,7452506,7452506,0.066436579,0.066436579,0.854920211,0.854920211,0.788483632,0.788483632
10/19/21,50-64,495588,6367975,5872387,7452506,7452506,0.06649951,0.06649951,0.85447432,0.85447432,0.78797481,0.78797481
10/18/21,50-64,495963,6364543,5868580,7452506,7452506,0.066549829,0.066549829,0.854013804,0.854013804,0.787463975,0.787463975
10/17/21,50-64,496334,6360708,5864374,7452506,7452506,0.066599611,0.066599611,0.853499212,0.853499212,0.786899601,0.786899601
10/16/21,50-64,496316,6359310,5862994,7452506,7452506,0.066597196,0.066597196,0.853311624,0.853311624,0.786714429,0.786714429
10/15/21,50-64,496330,6356819,5860489,7452506,7452506,0.066599074,0.066599074,0.852977374,0.852977374,0.7863783,0.7863783
10/14/21,50-64,496638,6352089,5855451,7452506,7452506,0.066640403,0.066640403,0.852342688,0.852342688,0.785702286,0.785702286
10/13/21,50-64,497090,6348396,5851306,7452506,7452506,0.066701053,0.066701053,0.85184715,0.85184715,0.785146097,0.785146097
10/12/21,50-64,497325,6344679,5847354,7452506,7452506,0.066732586,0.066732586,0.851348392,0.851348392,0.784615806,0.784615806
10/11/21,50-64,497748,6340905,5843157,7452506,7452506,0.066789346,0.066789346,0.850841985,0.850841985,0.784052639,0.784052639
10/10/21,50-64,498096,6336870,5838774,7452506,7452506,0.066836041,0.066836041,0.850300557,0.850300557,0.783464515,0.783464515
10/9/21,50-64,498194,6335365,5837171,7452506,7452506,0.066849191,0.066849191,0.850098611,0.850098611,0.78324942,0.78324942
10/8/21,50-64,498572,6332690,5834118,7452506,7452506,0.066899913,0.066899913,0.849739671,0.849739671,0.782839759,0.782839759
10/7/21,50-64,498813,6327362,5828549,7452506,7452506,0.066932251,0.066932251,0.849024744,0.849024744,0.782092493,0.782092493
10/6/21,50-64,499147,6323231,5824084,7452506,7452506,0.066977068,0.066977068,0.848470434,0.848470434,0.781493366,0.781493366
10/5/21,50-64,499628,6319498,5819870,7452506,7452506,0.06704161,0.06704161,0.847969529,0.847969529,0.780927919,0.780927919
10/4/21,50-64,499962,6315713,5815751,7452506,7452506,0.067086427,0.067086427,0.847461646,0.847461646,0.780375219,0.780375219
10/3/21,50-64,500361,6311831,5811470,7452506,7452506,0.067139966,0.067139966,0.846940747,0.846940747,0.779800781,0.779800781
10/2/21,50-64,500842,6310366,5809524,7452506,7452506,0.067204508,0.067204508,0.846744169,0.846744169,0.779539661,0.779539661
10/1/21,50-64,501409,6307764,5806355,7452506,7452506,0.06728059,0.06728059,0.846395025,0.846395025,0.779114435,0.779114435
9/30/21,50-64,502768,6302976,5800208,7452506,7452506,0.067462945,0.067462945,0.845752556,0.845752556,0.778289612,0.778289612
9/29/21,50-64,503900,6298661,5794761,7452506,7452506,0.06761484,0.06761484,0.845173556,0.845173556,0.777558716,0.777558716
9/28/21,50-64,504901,6294317,5789416,7452506,7452506,0.067749157,0.067749157,0.844590665,0.844590665,0.776841508,0.776841508
9/27/21,50-64,505796,6290047,5784251,7452506,7452506,0.067869251,0.067869251,0.844017704,0.844017704,0.776148453,0.776148453
9/26/21,50-64,505473,6285763,5780290,7452506,7452506,0.06782591,0.06782591,0.843442863,0.843442863,0.775616954,0.775616954
9/25/21,50-64,505942,6284312,5778370,7452506,7452506,0.067888842,0.067888842,0.843248164,0.843248164,0.775359322,0.775359322
9/24/21,50-64,506870,6281539,5774669,7452506,7452506,0.068013364,0.068013364,0.842876074,0.842876074,0.774862711,0.774862711
9/23/21,50-64,508858,6276740,5767882,7452506,7452506,0.068280119,0.068280119,0.84223213,0.84223213,0.77395201,0.77395201
9/22/21,50-64,510085,6272770,5762685,7452506,7452506,0.068444762,0.068444762,0.841699423,0.841699423,0.773254661,0.773254661
9/21/21,50-64,511545,6268715,5757170,7452506,7452506,0.068640669,0.068640669,0.841155311,0.841155311,0.772514641,0.772514641
9/20/21,50-64,513193,6264504,5751311,7452506,7452506,0.068861803,0.068861803,0.840590266,0.840590266,0.771728463,0.771728463
9/19/21,50-64,515248,6260085,5744837,7452506,7452506,0.069137549,0.069137549,0.839997311,0.839997311,0.770859762,0.770859762
9/18/21,50-64,516186,6258515,5742329,7452506,7452506,0.069263413,0.069263413,0.839786644,0.839786644,0.770523231,0.770523231
9/17/21,50-64,517638,6255479,5737841,7452506,7452506,0.069458247,0.069458247,0.839379264,0.839379264,0.769921017,0.769921017
9/16/21,50-64,520950,6250501,5729551,7452506,7452506,0.069902661,0.069902661,0.838711301,0.838711301,0.76880864,0.76880864
9/15/21,50-64,523294,6245910,5722616,7452506,7452506,0.070217186,0.070217186,0.838095266,0.838095266,0.76787808,0.76787808
9/14/21,50-64,525615,6241442,5715827,7452506,7452506,0.070528625,0.070528625,0.837495736,0.837495736,0.766967111,0.766967111
9/13/21,50-64,528116,6236967,5708851,7452506,7452506,0.070864217,0.070864217,0.836895267,0.836895267,0.76603105,0.76603105
9/12/21,50-64,530373,6232064,5701691,7452506,7452506,0.071167068,0.071167068,0.836237368,0.836237368,0.7650703,0.7650703
9/11/21,50-64,531181,6230164,5698983,7452506,7452506,0.071275488,0.071275488,0.83598242,0.83598242,0.764706932,0.764706932
9/10/21,50-64,532704,6226696,5693992,7452506,7452506,0.071479849,0.071479849,0.835517073,0.835517073,0.764037225,0.764037225
9/9/21,50-64,535201,6220525,5685324,7452506,7452506,0.071814904,0.071814904,0.834689029,0.834689029,0.762874126,0.762874126
9/8/21,50-64,536849,6215144,5678295,7452506,7452506,0.072036037,0.072036037,0.83396699,0.83396699,0.761930953,0.761930953
9/7/21,50-64,538426,6209827,5671401,7452506,7452506,0.072247644,0.072247644,0.833253539,0.833253539,0.761005895,0.761005895
9/6/21,50-64,541865,6204570,5662705,7452506,7452506,0.072709099,0.072709099,0.832548139,0.832548139,0.759839039,0.759839039
9/5/21,50-64,542192,6203341,5661149,7452506,7452506,0.072752977,0.072752977,0.832383228,0.832383228,0.759630251,0.759630251
9/4/21,50-64,542595,6201069,5658474,7452506,7452506,0.072807053,0.072807053,0.832078364,0.832078364,0.759271311,0.759271311
9/3/21,50-64,543650,6197334,5653684,7452506,7452506,0.072948616,0.072948616,0.83157719,0.83157719,0.758628574,0.758628574
9/2/21,50-64,545669,6190395,5644726,7452506,7452506,0.073219532,0.073219532,0.830646094,0.830646094,0.757426562,0.757426562
9/1/21,50-64,546816,6184637,5637821,7452506,7452506,0.07337344,0.07337344,0.829873468,0.829873468,0.756500028,0.756500028
8/31/21,50-64,547334,6178294,5630960,7452506,7452506,0.073442947,0.073442947,0.829022345,0.829022345,0.755579398,0.755579398
8/30/21,50-64,548777,6172185,5623408,7452506,7452506,0.073636573,0.073636573,0.828202621,0.828202621,0.754566048,0.754566048
8/29/21,50-64,549971,6165597,5615626,7452506,7452506,0.073796787,0.073796787,0.827318623,0.827318623,0.753521835,0.753521835
8/28/21,50-64,550511,6163072,5612561,7452506,7452506,0.073869246,0.073869246,0.826979811,0.826979811,0.753110564,0.753110564
8/27/21,50-64,551495,6158446,5606951,7452506,7452506,0.074001282,0.074001282,0.82635908,0.82635908,0.752357797,0.752357797
8/26/21,50-64,552881,6150146,5597265,7452506,7452506,0.07418726,0.07418726,0.82524536,0.82524536,0.7510581,0.7510581
8/25/21,50-64,553149,6142933,5589784,7452506,7452506,0.074223221,0.074223221,0.824277498,0.824277498,0.750054277,0.750054277
8/24/21,50-64,553357,6135879,5582522,7452506,7452506,0.074251131,0.074251131,0.823330971,0.823330971,0.74907984,0.74907984
8/23/21,50-64,553559,6128364,5574805,7452506,7452506,0.074278236,0.074278236,0.822322585,0.822322585,0.748044349,0.748044349
8/22/21,50-64,553567,6120642,5567075,7452506,7452506,0.07427931,0.07427931,0.821286424,0.821286424,0.747007114,0.747007114
8/21/21,50-64,553364,6117761,5564397,7452506,7452506,0.07425207,0.07425207,0.820899842,0.820899842,0.746647772,0.746647772
8/20/21,50-64,553608,6112698,5559090,7452506,7452506,0.074284811,0.074284811,0.820220473,0.820220473,0.745935662,0.745935662
8/19/21,50-64,553886,6103665,5549779,7452506,7452506,0.074322114,0.074322114,0.819008398,0.819008398,0.744686284,0.744686284
8/18/21,50-64,553281,6096007,5542726,7452506,7452506,0.074240933,0.074240933,0.817980824,0.817980824,0.743739891,0.743739891
8/17/21,50-64,552983,6088475,5535492,7452506,7452506,0.074200947,0.074200947,0.816970157,0.816970157,0.742769211,0.742769211
8/16/21,50-64,552378,6080557,5528179,7452506,7452506,0.074119766,0.074119766,0.815907696,0.815907696,0.74178793,0.74178793
8/15/21,50-64,551359,6072721,5521362,7452506,7452506,0.073983033,0.073983033,0.814856238,0.814856238,0.740873204,0.740873204
8/14/21,50-64,550828,6069656,5518828,7452506,7452506,0.073911782,0.073911782,0.814444967,0.814444967,0.740533184,0.740533184
8/13/21,50-64,549810,6063603,5513793,7452506,7452506,0.073775184,0.073775184,0.813632757,0.813632757,0.739857573,0.739857573
8/12/21,50-64,547609,6053456,5505847,7452506,7452506,0.073479847,0.073479847,0.812271201,0.812271201,0.738791354,0.738791354
8/11/21,50-64,545459,6045005,5499546,7452506,7452506,0.073191353,0.073191353,0.81113722,0.81113722,0.737945867,0.737945867
8/10/21,50-64,543737,6037308,5493571,7452506,7452506,0.07296029,0.07296029,0.810104413,0.810104413,0.737144123,0.737144123
8/9/21,50-64,541577,6029083,5487506,7452506,7452506,0.072670455,0.072670455,0.809000758,0.809000758,0.736330303,0.736330303
8/8/21,50-64,539054,6020869,5481815,7452506,7452506,0.072331911,0.072331911,0.807898578,0.807898578,0.735566667,0.735566667
8/7/21,50-64,537735,6017519,5479784,7452506,7452506,0.072154923,0.072154923,0.807449065,0.807449065,0.735294141,0.735294141
8/6/21,50-64,535749,6011418,5475669,7452506,7452506,0.071888436,0.071888436,0.806630414,0.806630414,0.734741978,0.734741978
8/5/21,50-64,531922,6000759,5468837,7452506,7452506,0.071374917,0.071374917,0.805200157,0.805200157,0.733825239,0.733825239
8/4/21,50-64,528904,5992454,5463550,7452506,7452506,0.070969953,0.070969953,0.804085767,0.804085767,0.733115814,0.733115814
8/3/21,50-64,525867,5984336,5458469,7452506,7452506,0.070562439,0.070562439,0.802996469,0.802996469,0.73243403,0.73243403
8/2/21,50-64,522403,5975456,5453053,7452506,7452506,0.070097629,0.070097629,0.801804923,0.801804923,0.731707294,0.731707294
8/1/21,50-64,518899,5967264,5448365,7452506,7452506,0.069627451,0.069627451,0.800705696,0.800705696,0.731078244,0.731078244
7/31/21,50-64,517360,5964151,5446791,7452506,7452506,0.069420944,0.069420944,0.800287984,0.800287984,0.73086704,0.73086704
7/30/21,50-64,515437,5958203,5442766,7452506,7452506,0.06916291,0.06916291,0.799489863,0.799489863,0.730326953,0.730326953
7/29/21,50-64,512184,5948201,5436017,7452506,7452506,0.068726412,0.068726412,0.798147764,0.798147764,0.729421352,0.729421352
7/28/21,50-64,509159,5940002,5430843,7452506,7452506,0.068320509,0.068320509,0.797047597,0.797047597,0.728727089,0.728727089
7/27/21,50-64,506279,5931576,5425297,7452506,7452506,0.067934061,0.067934061,0.795916971,0.795916971,0.727982909,0.727982909
7/26/21,50-64,503495,5923037,5419542,7452506,7452506,0.067560496,0.067560496,0.794771182,0.794771182,0.727210686,0.727210686
7/25/21,50-64,500203,5915152,5414949,7452506,7452506,0.067118765,0.067118765,0.793713148,0.793713148,0.726594383,0.726594383
7/24/21,50-64,498332,5912105,5413773,7452506,7452506,0.066867709,0.066867709,0.793304293,0.793304293,0.726436584,0.726436584
7/23/21,50-64,496501,5906027,5409526,7452506,7452506,0.066622019,0.066622019,0.792488728,0.792488728,0.725866708,0.725866708
7/22/21,50-64,494413,5896776,5402363,7452506,7452506,0.066341845,0.066341845,0.791247401,0.791247401,0.724905555,0.724905555
7/21/21,50-64,492883,5889369,5396486,7452506,7452506,0.066136545,0.066136545,0.790253507,0.790253507,0.724116961,0.724116961
7/20/21,50-64,491800,5882210,5390410,7452506,7452506,0.065991225,0.065991225,0.78929289,0.78929289,0.723301665,0.723301665
7/19/21,50-64,490944,5875000,5384056,7452506,7452506,0.065876364,0.065876364,0.78832543,0.78832543,0.722449066,0.722449066
7/18/21,50-64,490368,5868772,5378404,7452506,7452506,0.065799075,0.065799075,0.787489738,0.787489738,0.721690664,0.721690664
7/17/21,50-64,490273,5866619,5376346,7452506,7452506,0.065786327,0.065786327,0.787200842,0.787200842,0.721414515,0.721414515
7/16/21,50-64,490107,5861667,5371560,7452506,7452506,0.065764053,0.065764053,0.786536368,0.786536368,0.720772315,0.720772315
7/15/21,50-64,490345,5854273,5363928,7452506,7452506,0.065795989,0.065795989,0.785544218,0.785544218,0.71974823,0.71974823
7/14/21,50-64,490664,5848660,5357996,7452506,7452506,0.065838793,0.065838793,0.784791049,0.784791049,0.718952256,0.718952256
7/13/21,50-64,491482,5843191,5351709,7452506,7452506,0.065948555,0.065948555,0.784057202,0.784057202,0.718108647,0.718108647
7/12/21,50-64,492146,5837653,5345507,7452506,7452506,0.066037652,0.066037652,0.783314096,0.783314096,0.717276444,0.717276444
7/11/21,50-64,493202,5832495,5339293,7452506,7452506,0.06617935,0.06617935,0.78262198,0.78262198,0.71644263,0.71644263
7/10/21,50-64,493457,5830623,5337166,7452506,7452506,0.066213566,0.066213566,0.782370789,0.782370789,0.716157223,0.716157223
7/9/21,50-64,494188,5826356,5332168,7452506,7452506,0.066311654,0.066311654,0.78179823,0.78179823,0.715486576,0.715486576
7/8/21,50-64,495545,5819387,5323842,7452506,7452506,0.06649374,0.06649374,0.780863108,0.780863108,0.714369368,0.714369368
7/7/21,50-64,496948,5813794,5316846,7452506,7452506,0.066681999,0.066681999,0.780112623,0.780112623,0.713430623,0.713430623
7/6/21,50-64,498267,5808155,5309888,7452506,7452506,0.066858987,0.066858987,0.779355964,0.779355964,0.712496978,0.712496978
7/5/21,50-64,500733,5801816,5301083,7452506,7452506,0.067189882,0.067189882,0.778505378,0.778505378,0.711315496,0.711315496
7/4/21,50-64,501023,5798197,5297174,7452506,7452506,0.067228795,0.067228795,0.778019769,0.778019769,0.710790974,0.710790974
7/3/21,50-64,501070,5797808,5296738,7452506,7452506,0.067235102,0.067235102,0.777967572,0.777967572,0.71073247,0.71073247
7/2/21,50-64,501636,5793756,5292120,7452506,7452506,0.067311049,0.067311049,0.777423863,0.777423863,0.710112813,0.710112813
7/1/21,50-64,502657,5786421,5283764,7452506,7452506,0.06744805,0.06744805,0.77643963,0.77643963,0.708991579,0.708991579
6/30/21,50-64,503513,5780390,5276877,7452506,7452506,0.067562911,0.067562911,0.775630372,0.775630372,0.708067461,0.708067461
6/29/21,50-64,504167,5773916,5269749,7452506,7452506,0.067650667,0.067650667,0.774761671,0.774761671,0.707111004,0.707111004
6/28/21,50-64,505649,5767248,5261599,7452506,7452506,0.067849526,0.067849526,0.773866938,0.773866938,0.706017412,0.706017412
6/27/21,50-64,506056,5761287,5255231,7452506,7452506,0.067904139,0.067904139,0.773067073,0.773067073,0.705162934,0.705162934
6/26/21,50-64,506578,5758851,5252273,7452506,7452506,0.067974182,0.067974182,0.772740203,0.772740203,0.704766021,0.704766021
6/25/21,50-64,507986,5753514,5245528,7452506,7452506,0.068163112,0.068163112,0.772024068,0.772024068,0.703860956,0.703860956
6/24/21,50-64,510363,5745021,5234658,7452506,7452506,0.068482065,0.068482065,0.770884451,0.770884451,0.702402387,0.702402387
6/23/21,50-64,512605,5737853,5225248,7452506,7452506,0.068782903,0.068782903,0.769922627,0.769922627,0.701139724,0.701139724
6/22/21,50-64,514471,5730665,5216194,7452506,7452506,0.069033289,0.069033289,0.76895812,0.76895812,0.699924831,0.699924831
6/21/21,50-64,517220,5723218,5205998,7452506,7452506,0.069402158,0.069402158,0.767958858,0.767958858,0.6985567,0.6985567
6/20/21,50-64,516833,5716409,5199576,7452506,7452506,0.069350229,0.069350229,0.767045206,0.767045206,0.697694977,0.697694977
6/19/21,50-64,517788,5714290,5196502,7452506,7452506,0.069478374,0.069478374,0.766760872,0.766760872,0.697282498,0.697282498
